(612, 'STT 2920', 'GEL-4101'),
(613, 'GEL 2001', 'GEL-4200'),
(614, 'STT 2920', 'GEL-4200'),
(615, 'GEL 2001', 'GEL-4201'),
(616, 'GEL 3002', 'GEL-4201'),
(617, 'GEL 2900', 'GEL-4201'),
(618, 'GEL 2910', 'GEL-4201'),
(619, 'PHY 2001', 'GEL-4201'),
(620, 'GEL 3002', 'GEL-4202'),
(621, 'PHY 2001', 'GEL-4202'),
(622, 'GEL 3002', 'GEL-4203'),
(623, 'PHY 2001', 'GEL-4203'),
(624, 'GIF 1003', 'GIF-3001'),
(625, 'GEL 3001', 'GEL-3010'),
(626, 'GEL 4150', 'GEL-3010'),
(627, 'GEL 4150', 'GEL-3100'),
(628, 'GEL 4150', 'GEL-3150'),
(629, 'GEL 4150', 'GEL-3301'),
(630, 'GEL 4150', 'GEL-3302'),
(631, 'GEL 2003', 'GEL-4075'),
(632, 'GEL 1799', 'GEL-4102'),
(633, 'GEL 2002', 'GEL-4102'),
(634, 'GEL 2003', 'GEL-4102'),
(635, 'GEL 2003', 'GEL-4150'),
(636, 'GEL 1799', 'GEL-4151'),
(637, 'GEL 2003', 'GEL-4151'),
(638, 'GEL 1799', 'GEL-4152'),
(639, 'GEL 3001', 'GEL-4152'),
(640, 'PHY 2001', 'GPH-2102'),
(641, 'GEL 3002', 'GPH-2102'),
(642, 'GEL 3002', 'GPH-3100'),
(643, 'PHY 2001', 'GPH-3100'),
(644, 'GPH 2005', 'GPH-3100'),
(645, 'PHY 2004', 'GPH-3100'),
(646, 'PHY 2001', 'GPH-4100'),
(647, 'GEL 3002', 'GPH-4100'),
(648, 'GEL 2900', 'GPH-4101'),
(649, 'GEL 3002', 'GPH-4101'),
(650, 'PHY 2001', 'GPH-4101'),
(651, 'PHY 2004', 'GPH-4101'),
(652, 'GPH 2005', 'GPH-4101'),
(653, 'GLO 2001', 'GIF-3000'),
(654, 'GIF 1001', 'GIF-3002'),
(655, 'GIF 1002', 'GIF-3002'),
(656, 'GIF 1003', 'GIF-3002'),
(657, 'GEL 3000', 'GIF-3002'),
(658, 'GIF 2000', 'GIF-3002'),
(659, 'GIF 1001', 'GLO-2001'),
(660, 'GLO 2100', 'GLO-2001'),
(661, 'IFT 2008', 'GLO-2001'),
(662, 'GEL 3000', 'GEL-4069'),
(663, 'GIF 2000', 'GEL-4069'),
(664, 'GEL 2002', 'GEL-4072'),
(665, 'GIF 2000', 'GEL-4072'),
(666, 'GPH 2006', 'GEL-4072'),
(667, 'GMC 3300', 'GEL-4072'),
(668, 'GEL 2000', 'GEL-4073'),
(669, 'PHY 1005', 'GEL-4073'),
(670, 'GEL 2002', 'GIF-4201'),
(671, 'GIF 2000', 'GIF-4201'),
(672, 'GIF 1002', 'GIF-4202'),
(673, 'GLO 1901', 'GIF-4202'),
(674, 'GIF 1003', 'GIF-3101'),
(675, 'MAT 1200', 'GIF-4100'),
(676, 'MAT 2930', 'GIF-4100'),
(677, 'STT 1000', 'GIF-4101'),
(678, 'STT 1900', 'GIF-4101'),
(679, 'STT 2920', 'GIF-4101'),
(680, 'MAT 1200', 'GIF-4101'),
(681, 'MAT 1910', 'GIF-4101'),
(682, 'MAT 2930', 'GIF-4101'),
(683, 'PHY 1001', 'GIF-4101'),
(684, 'GLO 1901', 'GIF-4105'),
(685, 'IFT 1004', 'GIF-4105'),
(686, 'MAT 1200', 'GIF-4105'),
(687, 'MAT 2930', 'GIF-4105'),
(688, 'GIF 1003', 'GLO-2004'),
(689, 'GIF 1003', 'GLO-2100'),
(690, 'IFT 1004', 'GLO-4001'),
(691, 'GLO 1901', 'GLO-4001'),
(692, 'STT 1000', 'GLO-4001'),
(693, 'STT 1900', 'GLO-4001'),
(694, 'STT 2920', 'GLO-4001'),
(695, 'ENT 1000', 'ENT-3000'),
(696, 'ENT 1000', 'ENT-3010'),
(697, 'ENT 3000', 'ENT-3010'),
(698, 'MQT 1102', 'GSO-1000'),
(699, 'MQT 1100', 'GSO-1000'),
(700, 'STT 2920', 'GSO-1000'),
(701, 'MAT 1915', 'GSO-1000'),
(702, 'STT 1900', 'GSO-1000'),
(703, 'STT 1000', 'GSO-1000'),
(704, 'GSO 1000', 'GSO-2100'),
(705, 'GSO 1100', 'GSO-2100'),
(706, 'GIN 2010', 'GSO-2100'),
(707, 'FOR 2017', 'GSO-2100'),
(708, 'FOR 3006', 'GSO-2100'),
(709, 'ECN 1150', 'GSO-2100'),
(710, 'ANL 2010', 'ANL-2020'),
(711, 'GGL 3580', 'GGL-3590'),
(712, 'GGL 3590', 'GGL-3591'),
(713, 'GGL 3591', 'GGL-3592'),
(714, 'GLG 1000', 'GLG-1001'),
(715, 'MAT 1900', 'GGL-2601'),
(716, 'MAT 1920', 'GGL-2601'),
(717, 'GLG 1002', 'GLG-1003'),
(718, 'GLG 1000', 'GLG-1005'),
(719, 'MAT 1900', 'MAT-1910'),
(720, 'MAT 1920', 'MAT-1910'),
(721, 'MAT 1900', 'GGL-2602'),
(722, 'PHY 1002', 'GGL-2602'),
(723, 'GLG 1000', 'GGL-4601'),
(724, 'GLG 1900', 'GGL-4601'),
(725, 'GLG 1003', 'GLG-2000'),
(726, 'GLG 1005', 'GLG-2000'),
(727, 'GLG 1000', 'GLG-2001'),
(728, 'GLG 1003', 'GLG-2001'),
(729, 'MAT 1900', 'GCI-1004'),
(730, 'MAT 1900', 'GGL-2600'),
(731, 'MAT 1920', 'GGL-2600'),
(732, 'PHY 1002', 'GGL-2600'),
(733, 'GLG 1000', 'GLG-2002'),
(734, 'GLG 1001', 'GLG-2002'),
(735, 'GLG 1900', 'GLG-2002'),
(736, 'GLG 2000', 'GLG-2003'),
(737, 'GLG 2001', 'GLG-2003'),
(738, 'GLG 2002', 'GLG-2003'),
(739, 'GLG 2003', 'GGL-2100'),
(740, 'GLG 2003', 'GGL-2101'),
(741, 'GLG 2000', 'GGL-2604'),
(742, 'GLG 2001', 'GGL-2604'),
(743, 'GGL 1006', 'GGL-2605'),
(744, 'GGL 2601', 'GGL-2605'),
(745, 'GLG 1005', 'GGL-2605'),
(746, 'GLG 2002', 'GMN-2001'),
(747, 'MAT 1110', 'MAT-2910'),
(748, 'MAT 1900', 'MAT-2910'),
(749, 'PHY 1002', 'MAT-2910'),
(750, 'IFT 1903', 'MAT-2910'),
(751, 'GLO 1901', 'MAT-2910'),
(752, 'IFT 1004', 'MAT-2910'),
(753, 'IFT 1901', 'MAT-2910'),
(754, 'GGL 2600', 'GGL-2609'),
(755, 'GGL 2600', 'GGL-3600'),
(756, 'GGL 2604', 'GGL-3600'),
(757, 'GMN 2001', 'GGL-3600'),
(758, 'GGL 2602', 'GGL-4602'),
(759, 'GGL 2609', 'GGL-3710'),
(760, 'GMN 2001', 'GGL-4600'),
(761, 'GGL 2600', 'GGL-4001'),
(762, 'GLG 2000', 'GLG-3003'),
(763, 'GLG 2001', 'GLG-3003'),
(764, 'GLG 2002', 'GLG-3003'),
(765, 'GLG 2003', 'GLG-3003'),
(766, 'GCI 1002', 'GCI-2005'),
(767, 'GAE 1004', 'GCI-2005'),
(768, 'GCI 1009', 'GCI-2006'),
(769, 'GGL 1006', 'GCI-2006'),
(770, 'GMC 1900', 'GCI-2006'),
(771, 'GCI 2005', 'GCI-2006'),
(772, 'GCI 1901', 'GCI-2006'),
(773, 'GCI 1007', 'GCI-2006'),
(774, 'STT 1000', 'GCI-2009'),
(775, 'STT 1900', 'GCI-2009'),
(776, 'GCI 2006', 'GCI-2101'),
(777, 'GCI 2006', 'GCI-3000'),
(778, 'GGL 2600', 'GEX-2001'),
(779, 'GCI 2009', 'GEX-2001'),
(780, 'GGL 2609', 'GEX-2001'),
(781, 'GEX 1000', 'GEX-2001'),
(782, 'GCI 1005', 'GEX-2001'),
(783, 'GLG 1000', 'GLG-1006'),
(784, 'GLG 1003', 'GLG-1006'),
(785, 'GLG 2000', 'GLG-2004'),
(786, 'GLG 2001', 'GLG-2004'),
(787, 'GLG 2002', 'GLG-3001'),
(788, 'GLG 2004', 'GLG-3001'),
(789, 'GLG 1002', 'GLG-3002'),
(790, 'GLG 1003', 'GLG-3002'),
(791, 'GLG 2000', 'GLG-3002'),
(792, 'GLG 2001', 'GLG-3002'),
(793, 'GLG 2002', 'GLG-3002'),
(794, 'GLG 2000', 'GLG-4000'),
(795, 'ECN 2901', 'GMN-2003'),
(796, 'GMN 1000', 'GMN-2003'),
(797, 'STT 1000', 'GMN-2003'),
(798, 'STT 1900', 'GMN-2003'),
(799, 'GMN 2001', 'GMN-4001'),
(800, 'ANL 2010', 'ANL-2020'),
(801, 'ANL 2020', 'ANL-3010'),
(802, 'ANL 2021', 'ANL-3010'),
(803, 'ANL 3010', 'ANL-3020'),
(804, 'ANL 3011', 'ANL-3020'),
(805, 'GIF 3590', 'GIF-3591'),
(806, 'GIF 3591', 'GIF-3592'),
(807, 'MAT 1900', 'GEL-1000'),
(808, 'PHY 1002', 'GEL-1000'),
(809, 'GEL 1799', 'GEL-1002'),
(810, 'IFT 1004', 'GIF-1001'),
(811, 'GLO 1901', 'GIF-1001'),
(812, 'IFT 1004', 'GIF-1003'),
(813, 'GLO 1901', 'GIF-1003'),
(814, 'GEL 1000', 'GIF-2000'),
(815, 'GEL 1002', 'GIF-2000'),
(816, 'GIF 1002', 'GIF-2000'),
(817, 'GEL 1799', 'GIF-2000'),
(818, 'MAT 1900', 'MAT-1910'),
(819, 'MAT 1920', 'MAT-1910'),
(820, 'PHY 1005', 'GEL-2001'),
(821, 'GEL 1000', 'GEL-2001'),
(822, 'GEL 1000', 'GEL-2005'),
(823, 'GEL 1002', 'GEL-2005'),
(824, 'GPH 2006', 'GEL-2005'),
(825, 'PHY 1005', 'GEL-2005'),
(826, 'GIF 1002', 'GIF-4202'),
(827, 'GLO 1901', 'GIF-4202'),
(828, 'GIF 1003', 'GLO-2100'),
(829, 'GLO 1901', 'MAT-2930'),
(830, 'IFT 1004', 'MAT-2930'),
(831, 'IFT 1903', 'MAT-2930'),
(832, 'GEL 1001', 'GEL-2007'),
(833, 'GEL 2005', 'GEL-2007'),
(834, 'GLO 1901', 'GEL-2007'),
(835, 'GEL 2002', 'GEL-2007'),
(836, 'GIF 2000', 'GEL-2007'),
(837, 'GIF 1003', 'GIF-3001'),
(838, 'GIF 1001', 'GLO-2001'),
(839, 'GLO 2100', 'GLO-2001'),
(840, 'IFT 2008', 'GLO-2001'),
(841, 'GEL 2001', 'GEL-3003'),
(842, 'GLO 2001', 'GIF-3000'),
(843, 'GIF 1001', 'GIF-3002'),
(844, 'GIF 1002', 'GIF-3002'),
(845, 'GIF 1003', 'GIF-3002'),
(846, 'GEL 3000', 'GIF-3002'),
(847, 'GIF 2000', 'GIF-3002'),
(848, 'GIF 1003', 'GLO-2004'),
(849, 'MAT 1900', 'STT-2920'),
(850, 'MAT 1910', 'STT-2920'),
(851, 'PHY 1001', 'STT-2920'),
(852, 'PHY 1002', 'STT-2920'),
(853, 'GEL 1000', 'GEL-2910'),
(854, 'MAT 1910', 'GEL-2910'),
(855, 'GEL 2007', 'GEL-3014'),
(856, 'GEL 3000', 'GEL-3014'),
(857, 'GIF 3002', 'GEL-3014'),
(858, 'GLO 2001', 'GIF-3004'),
(859, 'GEL 1799', 'GEL-3020'),
(860, 'GEL 3014', 'GEL-3020'),
(861, 'GEL 1799', 'GEL-3021'),
(862, 'GEL 3020', 'GEL-3021'),
(863, 'GEL 2000', 'GEL-3007'),
(864, 'GEL 2900', 'GEL-3007'),
(865, 'GEL 2910', 'GEL-3007'),
(866, 'PHY 1002', 'PHY-1006'),
(867, 'MAT 1900', 'PHY-1006'),
(868, 'GEL 3000', 'GEL-4069'),
(869, 'GIF 2000', 'GEL-4069'),
(870, 'GEL 2002', 'GEL-4072'),
(871, 'GIF 2000', 'GEL-4072'),
(872, 'GPH 2006', 'GEL-4072'),
(873, 'GMC 3300', 'GEL-4072'),
(874, 'GEL 2000', 'GEL-4074'),
(875, 'GEL 3000', 'GEL-4074'),
(876, 'GEL 2900', 'GEL-4074'),
(877, 'GIF 2000', 'GEL-4074'),
(878, 'GPH 2006', 'GEL-4074'),
(879, 'null', 'GEL-4074'),
(880, 'PHY 1007', 'GEL-4074'),
(881, 'null', 'GEL-4074'),
(882, 'PHY 1007', 'GEL-4074'),
(883, 'PHY 2002', 'GEL-4074'),
(884, 'GEL 3003', 'GEL-4101'),
(885, 'STT 2920', 'GEL-4101'),
(886, 'GEL 1002', 'GIF-4103'),
(887, 'GEL 1799', 'GIF-4103'),
(888, 'GEL 2002', 'GIF-4201'),
(889, 'GIF 2000', 'GIF-4201'),
(890, 'GIF 1003', 'GIF-3101'),
(891, 'IFT 1004', 'GLO-2005'),
(892, 'GLO 1901', 'GLO-2005'),
(893, 'IFT 2004', 'GLO-4027'),
(894, 'GLO 2005', 'GLO-4027'),
(895, 'IFT 2008', 'GLO-4027'),
(896, 'GLO 2100', 'GLO-4027'),
(897, 'IFT 2008', 'IFT-3001'),
(898, 'GLO 2100', 'IFT-3001'),
(899, 'STT 1000', 'IFT-3001'),
(900, 'STT 2920', 'IFT-3001'),
(901, 'MAT 1310', 'IFT-3001'),
(902, 'MAT 1919', 'IFT-3001'),
(903, 'GEL 2001', 'GEL-4200'),
(904, 'STT 2920', 'GEL-4200'),
(905, 'GEL 2001', 'GEL-4064'),
(906, 'MAT 2930', 'GEL-4064'),
(907, 'STT 2920', 'GEL-4064'),
(908, 'GLO 2100', 'GIF-4104'),
(909, 'IFT 2008', 'GIF-4104'),
(910, 'IFT 2008', 'GLO-3100'),
(911, 'GLO 2100', 'GLO-3100'),
(912, 'IFT 2006', 'IFT-3201'),
(913, 'GIF 3001', 'IFT-3201'),
(914, 'GLO 2000', 'IFT-3201'),
(915, 'MAT 1200', 'GIF-4100'),
(916, 'MAT 2930', 'GIF-4100'),
(917, 'STT 1000', 'GIF-4101'),
(918, 'STT 1900', 'GIF-4101'),
(919, 'STT 2920', 'GIF-4101'),
(920, 'MAT 1200', 'GIF-4101'),
(921, 'MAT 1910', 'GIF-4101'),
(922, 'MAT 2930', 'GIF-4101'),
(923, 'PHY 1001', 'GIF-4101'),
(924, 'GLO 1901', 'GIF-4105'),
(925, 'IFT 1004', 'GIF-4105'),
(926, 'MAT 1200', 'GIF-4105'),
(927, 'MAT 2930', 'GIF-4105'),
(928, 'IFT 1004', 'GLO-4001'),
(929, 'GLO 1901', 'GLO-4001'),
(930, 'STT 1000', 'GLO-4001'),
(931, 'STT 1900', 'GLO-4001'),
(932, 'STT 2920', 'GLO-4001'),
(933, 'GIF 1003', 'IFT-2103'),
(934, 'IFT 3100', 'IFT-2103'),
(935, 'GIF 1003', 'IFT-3100'),
(936, 'GEL 2005', 'GEL-4100'),
(937, 'GEL 3003', 'GEL-4100'),
(938, 'GCH 3000', 'GEL-4100'),
(939, 'GMC 3002', 'GEL-4100'),
(940, 'IFT 3001', 'IFT-4001'),
(941, 'MAT 1110', 'MAT-2910'),
(942, 'MAT 1900', 'MAT-2910'),
(943, 'PHY 1002', 'MAT-2910'),
(944, 'IFT 1903', 'MAT-2910'),
(945, 'GLO 1901', 'MAT-2910'),
(946, 'IFT 1004', 'MAT-2910'),
(947, 'IFT 1901', 'MAT-2910'),
(948, 'ENT 1000', 'ENT-3000'),
(949, 'ENT 1000', 'ENT-3010'),
(950, 'ENT 3000', 'ENT-3010'),
(951, 'MQT 1102', 'GSO-1000'),
(952, 'MQT 1100', 'GSO-1000'),
(953, 'STT 2920', 'GSO-1000'),
(954, 'MAT 1915', 'GSO-1000'),
(955, 'STT 1900', 'GSO-1000'),
(956, 'STT 1000', 'GSO-1000'),
(957, 'GSO 1000', 'GSO-2100'),
(958, 'GSO 1100', 'GSO-2100'),
(959, 'GIN 2010', 'GSO-2100'),
(960, 'FOR 2017', 'GSO-2100'),
(961, 'FOR 3006', 'GSO-2100'),
(962, 'ECN 1150', 'GSO-2100'),
(963, 'MQT 1100', 'GSO-1100'),
(964, 'MQT 1102', 'GSO-1100'),
(965, 'STT 2920', 'GSO-1100'),
(966, 'ANL 2010', 'ANL-2020'),
(967, 'GPH 2590', 'GPH-2591'),
(968, 'GPH 2591', 'GPH-3590'),
(969, 'GPH 3590', 'GPH-3591'),
(970, 'PHY 1002', 'GPH-2006'),
(971, 'MAT 1900', 'GPH-2006'),
(972, 'PHY 1007', 'GPH-2006'),
(973, 'PHY 1002', 'PHY-1004'),
(974, 'MAT 1900', 'PHY-1004'),
(975, 'PHY 1002', 'PHY-1005'),
(976, 'MAT 1900', 'PHY-1005'),
(977, 'PHY 1001', 'PHY-1007'),
(978, 'MAT 1910', 'PHY-1007'),
(979, 'GEL 1000', 'GEL-2005'),
(980, 'GEL 1002', 'GEL-2005'),
(981, 'GPH 2006', 'GEL-2005'),
(982, 'PHY 1005', 'GEL-2005'),
(983, 'MAT 1900', 'GMC-1002'),
(984, 'PHY 1002', 'GMC-1002'),
(985, 'PHY 1007', 'PHY-2001'),
(986, 'MAT 1910', 'GMC-1003'),
(987, 'PHY 1001', 'GMC-1003'),
(988, 'GPH 1799', 'GPH-2004'),
(989, 'GPH 2005', 'GPH-2004'),
(990, 'GEL 3002', 'GPH-2005'),
(991, 'PHY 2001', 'GPH-2005'),
(992, 'GEL 1001', 'GPH-2104'),
(993, 'GSC 1000', 'GPH-2104'),
(994, 'GEL 1799', 'GPH-2104'),
(995, 'GEL 2005', 'GPH-2104'),
(996, 'GLO 1901', 'GPH-2104'),
(997, 'PHY 1002', 'PHY-1006'),
(998, 'MAT 1900', 'PHY-1006'),
(999, 'GMC 1002', 'GMC-3005'),
(1000, 'GMC 2005', 'GMC-3005'),
(1001, 'PHY 1006', 'GPH-2002'),
(1002, 'PHY 1003', 'GPH-3004'),
(1003, 'PHY 1006', 'GPH-3004'),
(1004, 'MAT 1900', 'STT-2920'),
(1005, 'MAT 1910', 'STT-2920'),
(1006, 'PHY 1001', 'STT-2920'),
(1007, 'PHY 1002', 'STT-2920'),
(1008, 'MAT 1900', 'GMC-2001'),
(1009, 'PHY 1002', 'GMC-2001'),
(1010, 'GMC 1001', 'GMC-2001'),
(1011, 'GPH 2104', 'GPH-3110'),
(1012, 'PHY 1004', 'PHY-3500'),
(1013, 'PHY 1005', 'PHY-3500'),
(1014, 'PHY 1006', 'PHY-3500'),
(1015, 'PHY 2000', 'PHY-3500'),
(1016, 'GPH 1799', 'GPH-3000'),
(1017, 'GPH 2003', 'GPH-3000'),
(1018, 'GPH 3110', 'GPH-3001'),
(1019, 'PHY 1006', 'PHY-3003'),
(1020, 'PHY 2004', 'PHY-3003'),
(1021, 'GPH 2005', 'PHY-3003'),
(1022, 'ANL 2010', 'ANL-2020');
